100 
6.50 	21.25 	-17.31 	-0.59 	4.26 	-4.26 	
-8.56 	-1.24 	9.69 	-0.30 	-1.23 	1.35 	
26.26 	1.10 	16.59 	4.56 	0.42 	3.73 	
26.19 	-14.78 	-3.01 	4.25 	-3.27 	-0.05 	
2.71 	8.65 	-10.76 	2.50 	3.08 	-1.78 	
-8.24 	-8.21 	-3.51 	-0.60 	-3.68 	0.12 	
-20.98 	-1.35 	21.78 	-3.78 	1.01 	4.02 	
-12.72 	-0.00 	-1.96 	-4.41 	1.89 	-1.19 	
-17.85 	-13.06 	19.24 	-2.64 	-4.14 	3.56 	
0.07 	-13.52 	13.55 	-1.21 	-3.95 	2.37 	
6.77 	-20.44 	10.63 	-0.29 	-4.04 	2.63 	
-3.62 	-5.43 	0.57 	-2.25 	-0.90 	1.39 	
-7.58 	12.98 	-9.08 	0.07 	3.04 	-1.11 	
1.96 	11.30 	15.41 	2.56 	4.18 	4.12 	
-5.20 	-11.95 	12.78 	-0.87 	-3.01 	3.72 	
8.55 	-12.99 	-6.68 	1.50 	-1.58 	-2.24 	
-21.57 	-14.81 	14.56 	-4.72 	-3.50 	3.85 	
-10.59 	-4.02 	-3.89 	-1.90 	-0.90 	0.81 	
14.12 	9.49 	-10.24 	2.69 	2.76 	-2.55 	
1.26 	4.32 	12.21 	0.67 	-1.13 	2.54 	
-3.43 	-16.74 	-12.62 	-0.21 	-3.68 	-1.89 	
-1.40 	6.59 	-3.82 	1.92 	1.27 	-1.29 	
20.08 	12.78 	-18.17 	2.61 	3.09 	-4.25 	
-5.95 	-4.38 	8.06 	-0.57 	-1.68 	3.58 	
14.94 	-2.09 	0.82 	4.70 	0.80 	0.93 	
21.79 	3.77 	-15.69 	3.88 	-0.66 	-2.84 	
-1.81 	-1.88 	13.69 	0.59 	0.18 	2.83 	
23.70 	18.93 	13.99 	4.78 	3.14 	2.29 	
-13.91 	2.86 	18.20 	-2.33 	1.81 	3.58 	
-1.43 	-11.00 	-3.22 	1.39 	-4.04 	-0.80 	
7.19 	-24.78 	-23.11 	1.85 	-4.04 	-4.83 	
9.55 	-14.04 	16.31 	0.49 	-2.11 	4.34 	
-6.37 	8.70 	-14.45 	-2.53 	0.74 	-2.13 	
11.41 	17.55 	10.77 	1.91 	4.43 	3.28 	
5.11 	-14.50 	-7.80 	0.55 	-3.58 	-4.04 	
-7.43 	16.85 	0.61 	-3.51 	2.50 	-0.03 	
9.10 	13.47 	-18.04 	2.26 	1.77 	-4.81 	
-13.76 	-19.04 	1.61 	-4.84 	-4.27 	-0.40 	
